,cam2,label
655,2019-04-05-13-52-35-227960-CAM2_pet-clair_grp656.png,pet-clair
656,2019-04-05-13-52-47-688915-CAM2_pet-clair_grp657.png,pet-clair
657,2019-04-05-13-52-54-950195-CAM2_pet-fonce_grp658.png,pet-fonce
658,2019-04-05-13-53-01-383453-CAM2_pet-fonce_grp659.png,pet-fonce
659,2019-04-05-13-53-06-680308-CAM2_pet-fonce_grp660.png,pet-fonce
660,2019-04-05-13-53-18-654161-CAM2_pet-fonce_grp661.png,pet-fonce
661,2019-04-05-13-53-30-650013-CAM2_pet-fonce_grp662.png,pet-fonce
662,2019-04-05-13-53-43-701528-CAM2_pet-clair_grp663.png,pet-clair
663,2019-04-05-13-53-50-172357-CAM2_pet-clair_grp664.png,pet-clair
664,2019-04-05-13-53-56-667531-CAM2_pet-clair_grp665.png,pet-clair
665,2019-04-05-13-54-03-425578-CAM2_pet-clair_grp666.png,pet-clair
666,2019-04-05-13-54-09-247029-CAM2_pet-clair_grp667.png,pet-clair
667,2019-04-05-13-54-15-673529-CAM2_pet-clair_grp668.png,pet-clair
668,2019-04-05-13-54-20-619761-CAM2_pet-clair_grp669.png,pet-clair
669,2019-04-05-13-54-37-345420-CAM2_pet-clair_grp670.png,pet-clair
670,2019-04-05-13-54-45-301225-CAM2_pet-fonce_grp671.png,pet-fonce
671,2019-04-05-13-54-51-346039-CAM2_pet-fonce_grp672.png,pet-fonce
672,2019-04-05-13-54-56-270028-CAM2_pet-fonce_grp673.png,pet-fonce
673,2019-04-05-13-55-01-749678-CAM2_pet-fonce_grp674.png,pet-fonce
674,2019-04-05-13-55-16-163964-CAM2_pet-fonce_grp675.png,pet-fonce
675,2019-04-05-13-55-50-139945-CAM2_pet-clair_grp676.png,pet-clair
676,2019-04-05-13-56-03-039151-CAM2_pet-fonce_grp677.png,pet-fonce
677,2019-04-05-13-56-09-491587-CAM2_pet-clair_grp678.png,pet-clair
678,2019-04-05-13-56-19-245016-CAM2_pp_grp679.png,pp
679,2019-04-05-13-56-26-534660-CAM2_not-labeled_grp680.png,not-labeled
680,2019-04-05-13-56-39-930555-CAM2_pp_grp681.png,pp
681,2019-04-05-13-56-54-340608-CAM2_pp_grp682.png,pp
682,2019-04-05-13-57-06-528613-CAM2_pp_grp683.png,pp
683,2019-04-05-13-57-18-095170-CAM2_pp_grp684.png,pp
684,2019-04-05-13-57-24-688854-CAM2_pp_grp685.png,pp
685,2019-04-05-13-57-30-981059-CAM2_pp_grp686.png,pp
686,2019-04-05-13-57-41-669733-CAM2_pp_grp687.png,pp
687,2019-04-05-13-57-48-895198-CAM2_pp_grp688.png,pp
688,2019-04-05-13-57-59-667109-CAM2_pet-clair_grp689.png,pet-clair
689,2019-04-05-13-58-06-106031-CAM2_pet-clair_grp690.png,pet-clair
690,2019-04-05-13-58-12-534753-CAM2_pet-fonce_grp691.png,pet-fonce
691,2019-04-05-13-58-18-136042-CAM2_pet-fonce_grp692.png,pet-fonce
692,2019-04-05-13-58-36-394093-CAM2_pet-fonce_grp693.png,pet-fonce
693,2019-04-05-13-58-54-342993-CAM2_pet-fonce_grp694.png,pet-fonce
694,2019-04-05-13-59-01-011227-CAM2_pet-fonce_grp695.png,pet-fonce
695,2019-04-05-13-59-11-128117-CAM2_pet-clair_grp696.png,pet-clair
696,2019-04-05-13-59-31-668929-CAM2_pet-clair_grp697.png,pet-clair
697,2019-04-05-14-00-08-990061-CAM2_pet-clair_grp698.png,pet-clair
698,2019-04-05-14-00-15-801788-CAM2_pet-clair_grp699.png,pet-clair
699,2019-04-05-14-00-29-199207-CAM2_pp_grp700.png,pp
700,2019-04-05-14-00-34-203660-CAM2_pp_grp701.png,pp
701,2019-04-05-14-00-40-580301-CAM2_godet-vide_grp702.png,godet-vide
702,2019-04-05-14-00-54-539459-CAM2_pp_grp703.png,pp
703,2019-04-05-14-00-59-841476-CAM2_pp_grp704.png,pp
704,2019-04-05-14-01-08-564756-CAM2_pp_grp705.png,pp
705,2019-04-05-14-01-22-138247-CAM2_pe-hd-opaque_grp706.png,pe-hd-opaque
706,2019-04-05-14-01-37-656735-CAM2_pp_grp707.png,pp
707,2019-04-05-14-01-43-156766-CAM2_pp_grp708.png,pp
708,2019-04-05-14-01-53-431917-CAM2_pp_grp709.png,pp
709,2019-04-05-14-02-03-387129-CAM2_pet-clair_grp710.png,pet-clair
710,2019-04-05-14-02-08-705899-CAM2_pet-clair_grp711.png,pet-clair
711,2019-04-05-14-02-15-711659-CAM2_pet-fonce_grp712.png,pet-fonce
712,2019-04-05-14-02-26-028030-CAM2_pet-clair_grp713.png,pet-clair
713,2019-04-05-14-02-31-491029-CAM2_not-labeled_grp714.png,not-labeled
714,2019-04-05-14-02-38-312757-CAM2_pet-clair_grp715.png,pet-clair
715,2019-04-05-14-03-22-286877-CAM2_pet-fonce_grp716.png,pet-fonce
716,2019-04-05-14-03-27-164579-CAM2_pet-fonce_grp717.png,pet-fonce
717,2019-04-05-14-03-32-877302-CAM2_pet-fonce_grp718.png,pet-fonce
718,2019-04-05-14-03-37-760538-CAM2_pet-fonce_grp719.png,pet-fonce
719,2019-04-05-14-03-44-543431-CAM2_pet-fonce_grp720.png,pet-fonce
720,2019-04-05-14-03-50-870534-CAM2_pet-fonce_grp721.png,pet-fonce
721,2019-04-05-14-03-55-953323-CAM2_pet-fonce_grp722.png,pet-fonce
722,2019-04-05-14-04-02-849293-CAM2_pet-fonce_grp723.png,pet-fonce
723,2019-04-05-14-04-08-192568-CAM2_pet-fonce_grp724.png,pet-fonce
724,2019-04-05-14-04-13-583707-CAM2_pet-fonce_grp725.png,pet-fonce
725,2019-04-05-14-04-47-128160-CAM2_pet-clair_grp726.png,pet-clair
726,2019-04-05-14-05-37-608880-CAM2_pet-clair_grp727.png,pet-clair
727,2019-04-05-14-05-48-420419-CAM2_pe-hd-opaque_grp728.png,pe-hd-opaque
728,2019-04-05-14-05-55-182924-CAM2_pe-hd-opaque_grp729.png,pe-hd-opaque
729,2019-04-05-14-06-10-364470-CAM2_iconnnu_grp730.png,iconnnu
730,2019-04-05-14-06-15-415997-CAM2_iconnnu_grp731.png,iconnnu
731,2019-04-05-14-06-22-662011-CAM2_iconnnu_grp732.png,iconnnu
732,2019-04-05-14-06-34-152406-CAM2_pet-barquette-clair_grp733.png,pet-barquette-clair
733,2019-04-05-14-06-39-065592-CAM2_pet-barquette-clair_grp734.png,pet-barquette-clair
734,2019-04-05-14-06-45-911990-CAM2_pet-barquette-clair_grp735.png,pet-barquette-clair
735,2019-04-05-14-06-51-190209-CAM2_not-labeled_grp736.png,not-labeled
736,2019-04-05-14-07-19-723148-CAM2_pet-clair_grp737.png,pet-clair
737,2019-04-05-14-07-33-522041-CAM2_pet-clair_grp738.png,pet-clair
738,2019-04-05-14-07-39-066765-CAM2_pet-clair_grp739.png,pet-clair
739,2019-04-05-14-07-45-512272-CAM2_pet-clair_grp740.png,pet-clair
740,2019-04-05-14-08-00-660881-CAM2_pe-hd-opaque_grp741.png,pe-hd-opaque
741,2019-04-05-14-08-14-985970-CAM2_pe-hd-opaque_grp742.png,pe-hd-opaque
742,2019-04-05-14-08-22-800900-CAM2_pet-fonce_grp743.png,pet-fonce
743,2019-04-05-14-08-40-627161-CAM2_pet-fonce_grp744.png,pet-fonce
744,2019-04-05-14-08-45-942870-CAM2_pet-fonce_grp745.png,pet-fonce
745,2019-04-05-14-08-52-885852-CAM2_pet-fonce_grp746.png,pet-fonce
746,2019-04-05-14-08-58-410973-CAM2_godet-vide_grp747.png,godet-vide
747,2019-04-05-14-09-06-233312-CAM2_pp_grp748.png,pp
748,2019-04-05-14-09-10-923555-CAM2_pp_grp749.png,pp
749,2019-04-05-14-09-19-546566-CAM2_pp_grp750.png,pp
750,2019-04-05-14-09-25-076131-CAM2_pp_grp751.png,pp
751,2019-04-05-14-09-31-462529-CAM2_pp_grp752.png,pp
752,2019-04-05-14-09-56-595930-CAM2_iconnnu_grp753.png,iconnnu
753,2019-04-05-14-10-55-761977-CAM2_pet-clair_grp754.png,pet-clair
754,2019-04-05-14-11-00-654843-CAM2_pet-clair_grp755.png,pet-clair
755,2019-04-05-14-11-14-143585-CAM2_pet-clair_grp756.png,pet-clair
756,2019-04-05-14-11-19-781614-CAM2_pet-clair_grp757.png,pet-clair
757,2019-04-05-14-11-26-253074-CAM2_pet-clair_grp758.png,pet-clair
758,2019-04-05-14-11-44-820579-CAM2_pe-hd-opaque_grp759.png,pe-hd-opaque
759,2019-04-05-14-11-50-649328-CAM2_pe-hd-opaque_grp760.png,pe-hd-opaque
760,2019-04-05-14-12-03-063969-CAM2_iconnnu_grp761.png,iconnnu
761,2019-04-05-14-12-09-966812-CAM2_iconnnu_grp762.png,iconnnu
762,2019-04-05-14-12-16-951278-CAM2_iconnnu_grp763.png,iconnnu
763,2019-04-05-14-12-29-224387-CAM2_pet-barquette-clair_grp764.png,pet-barquette-clair
764,2019-04-05-14-12-34-739997-CAM2_pp_grp765.png,pp
765,2019-04-05-14-12-40-422011-CAM2_pp_grp766.png,pp
766,2019-04-05-14-12-48-284661-CAM2_pp_grp767.png,pp
767,2019-04-05-14-12-53-222108-CAM2_pp_grp768.png,pp
768,2019-04-05-14-12-59-730622-CAM2_pp_grp769.png,pp
769,2019-04-05-14-13-33-309955-CAM2_pp_grp770.png,pp
770,2019-04-05-14-13-39-123191-CAM2_pp_grp771.png,pp
771,2019-04-05-14-13-44-519041-CAM2_pp_grp772.png,pp
772,2019-04-05-14-13-51-291723-CAM2_pp_grp773.png,pp
773,2019-04-05-14-14-06-087749-CAM2_pet-clair_grp774.png,pet-clair
774,2019-04-05-14-14-22-044486-CAM2_pet-clair_grp775.png,pet-clair
775,2019-04-05-14-14-36-941076-CAM2_pet-barquette-clair_grp776.png,pet-barquette-clair
776,2019-04-05-14-14-43-857184-CAM2_pet-barquette-clair_grp777.png,pet-barquette-clair
777,2019-04-05-14-15-08-680549-CAM2_pet-barquette-clair_grp778.png,pet-barquette-clair
778,2019-04-05-14-15-14-362926-CAM2_pet-barquette-clair_grp779.png,pet-barquette-clair
779,2019-04-05-14-15-22-925220-CAM2_pet-barquette-clair_grp780.png,pet-barquette-clair
780,2019-04-05-14-15-29-793883-CAM2_godet-vide_grp781.png,godet-vide
781,2019-04-05-14-15-45-428144-CAM2_pet-barquette-clair_grp782.png,pet-barquette-clair
782,2019-04-05-14-15-51-685494-CAM2_pet-barquette-clair_grp783.png,pet-barquette-clair
783,2019-04-05-14-16-18-137865-CAM2_pe-hd-opaque_grp784.png,pe-hd-opaque
784,2019-04-05-14-16-23-019850-CAM2_pet-clair_grp785.png,pet-clair
785,2019-04-05-14-16-29-433110-CAM2_pet-clair_grp786.png,pet-clair
786,2019-04-05-14-16-34-913647-CAM2_pet-clair_grp787.png,pet-clair
787,2019-04-05-14-16-46-211345-CAM2_pe-hd-opaque_grp788.png,pe-hd-opaque
788,2019-04-05-14-16-52-749395-CAM2_pe-hd-opaque_grp789.png,pe-hd-opaque
789,2019-04-05-14-17-07-876796-CAM2_pet-fonce_grp790.png,pet-fonce
790,2019-04-05-14-17-25-353940-CAM2_pet-fonce_grp791.png,pet-fonce
791,2019-04-05-14-17-32-572258-CAM2_pet-fonce_grp792.png,pet-fonce
792,2019-04-05-14-17-41-492180-CAM2_pp_grp793.png,pp
793,2019-04-05-14-17-48-314399-CAM2_plusieurs-objets_grp794.png,plusieurs-objets
794,2019-04-05-14-17-53-266136-CAM2_plusieurs-objets_grp795.png,plusieurs-objets
795,2019-04-05-14-17-59-699437-CAM2_pp_grp796.png,pp
796,2019-04-05-14-18-06-141339-CAM2_pp_grp797.png,pp
797,2019-04-05-14-18-12-616369-CAM2_pp_grp798.png,pp
798,2019-04-05-14-18-17-570920-CAM2_pp_grp799.png,pp
799,2019-04-05-14-18-24-592283-CAM2_pp_grp800.png,pp
800,2019-04-05-14-18-31-412605-CAM2_plusieurs-objets_grp801.png,plusieurs-objets
801,2019-04-05-14-18-36-906771-CAM2_pp_grp802.png,pp
802,2019-04-05-14-19-04-367837-CAM2_pet-clair_grp803.png,pet-clair
803,2019-04-05-14-19-10-588469-CAM2_pet-clair_grp804.png,pet-clair
804,2019-04-05-14-19-19-980967-CAM2_pet-fonce_grp805.png,pet-fonce
805,2019-04-05-14-19-28-789166-CAM2_pet-fonce_grp806.png,pet-fonce
806,2019-04-05-14-19-34-433337-CAM2_pet-fonce_grp807.png,pet-fonce
807,2019-04-05-14-19-40-302234-CAM2_pet-fonce_grp808.png,pet-fonce
808,2019-04-05-14-19-47-523915-CAM2_pet-fonce_grp809.png,pet-fonce
809,2019-04-05-14-19-53-884295-CAM2_pet-fonce_grp810.png,pet-fonce
810,2019-04-05-14-20-13-454897-CAM2_iconnnu_grp811.png,iconnnu
811,2019-04-05-14-20-19-520242-CAM2_iconnnu_grp812.png,iconnnu
812,2019-04-05-14-20-27-472798-CAM2_pe-hd-opaque_grp813.png,pe-hd-opaque
813,2019-04-05-14-20-33-147998-CAM2_pe-hd-opaque_grp814.png,pe-hd-opaque
814,2019-04-05-14-20-39-815684-CAM2_godet-vide_grp815.png,godet-vide
815,2019-04-05-14-20-45-907575-CAM2_pet-fonce_grp816.png,pet-fonce
816,2019-04-05-14-20-52-363815-CAM2_pet-fonce_grp817.png,pet-fonce
817,2019-04-05-14-21-09-848765-CAM2_pet-fonce_grp818.png,pet-fonce
818,2019-04-05-17-41-04-455669-CAM2_godet-vide_grp819.png,godet-vide
819,2019-04-05-17-42-19-533492-CAM2_pet-clair_grp820.png,pet-clair
820,2019-04-05-17-48-04-073415-CAM2_godet-vide_grp821.png,godet-vide
821,2019-04-05-17-49-06-757149-CAM2_pet-clair_grp822.png,pet-clair
822,2019-04-05-18-01-12-566307-CAM2_pet-fonce_grp823.png,pet-fonce
823,2019-04-05-18-01-56-914185-CAM2_not-labeled_grp824.png,not-labeled
824,2019-04-05-18-07-30-220066-CAM2_pet-clair_grp825.png,pet-clair
825,2019-04-05-18-08-01-972700-CAM2_pet-clair_grp826.png,pet-clair
826,2019-04-05-18-09-01-546664-CAM2_pet-fonce_grp827.png,pet-fonce
827,2019-04-11-17-51-51-627991-CAM2_pet-clair_grp830.png,pet-clair
828,2019-04-11-17-52-49-710300-CAM2_not-labeled_grp831.png,not-labeled
829,2019-04-11-17-55-10-739970-CAM2_not-labeled_grp832.png,not-labeled
830,2019-04-11-17-56-07-788033-CAM2_not-labeled_grp833.png,not-labeled
831,2019-04-11-17-58-35-466881-CAM2_not-labeled_grp834.png,not-labeled
832,2019-04-11-18-18-04-657802-CAM2_not-labeled_grp835.png,not-labeled
833,2019-04-11-18-18-48-700564-CAM2_not-labeled_grp836.png,not-labeled
834,2019-04-11-18-19-41-029852-CAM2_not-labeled_grp838.png,not-labeled
835,2019-04-11-18-20-20-711402-CAM2_not-labeled_grp839.png,not-labeled
836,2019-04-11-18-21-45-662856-CAM2_not-labeled_grp840.png,not-labeled
837,2019-04-11-18-23-15-253689-CAM2_pe-hd-opaque_grp841.png,pe-hd-opaque
838,2019-04-11-18-23-35-551874-CAM2_godet-vide_grp842.png,godet-vide
839,2019-04-11-18-50-10-414860-CAM2_not-labeled_grp843.png,not-labeled
840,2019-04-11-18-50-38-271961-CAM2_pet-fonce_grp844.png,pet-fonce
841,2019-04-11-18-51-07-357323-CAM2_not-labeled_grp845.png,not-labeled
842,2019-04-11-18-52-04-436304-CAM2_pet-clair_grp846.png,pet-clair
843,2019-04-11-19-04-23-456287-CAM2_not-labeled_grp847.png,not-labeled
844,2019-04-11-19-16-48-909302-CAM2_not-labeled_grp848.png,not-labeled
845,2019-04-11-19-17-10-990914-CAM2_not-labeled_grp849.png,not-labeled
846,2019-04-11-19-17-40-474179-CAM2_pet-fonce_grp850.png,pet-fonce
847,2019-04-11-19-18-15-108140-CAM2_pet-fonce_grp851.png,pet-fonce
848,2019-04-11-19-18-58-102896-CAM2_pet-clair_grp852.png,pet-clair
849,2019-04-11-19-19-19-804360-CAM2_godet-vide_grp853.png,godet-vide
850,2019-04-11-19-47-40-867248-CAM2_not-labeled_grp854.png,not-labeled
851,2019-04-11-19-48-36-662063-CAM2_not-labeled_grp855.png,not-labeled
852,2019-04-11-19-49-06-022506-CAM2_not-labeled_grp856.png,not-labeled
853,2019-04-11-19-49-28-861526-CAM2_pet-clair_grp857.png,pet-clair
854,2019-04-11-19-49-55-573049-CAM2_pet-fonce_grp858.png,pet-fonce
855,2019-04-11-19-50-15-745315-CAM2_godet-vide_grp859.png,godet-vide
856,2019-04-11-20-02-11-326374-CAM2_pet-clair_grp860.png,pet-clair
857,2019-04-11-20-02-32-148801-CAM2_pet-clair_grp861.png,pet-clair
858,2019-04-11-20-03-27-179426-CAM2_pet-clair_grp862.png,pet-clair
859,2019-04-11-20-07-39-345044-CAM2_godet-vide_grp863.png,godet-vide
860,2019-04-11-20-12-39-659289-CAM2_pet-clair_grp864.png,pet-clair
861,2019-04-11-20-12-58-127070-CAM2_pet-clair_grp865.png,pet-clair
862,2019-04-11-20-13-18-214331-CAM2_pet-clair_grp866.png,pet-clair
863,2019-04-11-20-13-38-708316-CAM2_pet-clair_grp867.png,pet-clair
864,2019-04-11-20-13-57-053317-CAM2_pet-fonce_grp868.png,pet-fonce
865,2019-04-11-20-14-17-950280-CAM2_pet-fonce_grp869.png,pet-fonce
866,2019-04-11-20-14-39-429135-CAM2_pe-hd-opaque_grp870.png,pe-hd-opaque
867,2019-04-11-20-14-58-837089-CAM2_pet-fonce_grp871.png,pet-fonce
868,2019-04-11-20-15-21-890657-CAM2_pe-hd-opaque_grp872.png,pe-hd-opaque
869,2019-04-11-20-15-40-218028-CAM2_pet-clair_grp873.png,pet-clair
870,2019-04-11-20-15-56-378623-CAM2_godet-vide_grp874.png,godet-vide
871,2019-04-11-20-18-58-661929-CAM2_pet-clair_grp875.png,pet-clair
872,2019-04-11-20-19-20-357699-CAM2_pet-fonce_grp876.png,pet-fonce
873,2019-04-11-20-19-38-658030-CAM2_pet-fonce_grp877.png,pet-fonce
874,2019-04-11-20-19-59-273253-CAM2_pe-hd-opaque_grp878.png,pe-hd-opaque
875,2019-04-11-20-20-34-019131-CAM2_pet-clair_grp879.png,pet-clair
876,2019-04-11-20-20-57-285697-CAM2_godet-vide_grp880.png,godet-vide
877,2019-04-11-20-23-58-892520-CAM2_pet-clair_grp881.png,pet-clair
878,2019-04-11-20-25-07-445937-CAM2_godet-vide_grp882.png,godet-vide
879,2019-04-11-21-07-39-178684-CAM2_godet-vide_grp883.png,godet-vide
880,2019-04-11-21-08-03-260677-CAM2_godet-vide_grp884.png,godet-vide
881,2019-04-12-08-58-42-748070-CAM2_godet-vide_grp885.png,godet-vide
882,2019-04-12-08-59-05-092420-CAM2_godet-vide_grp886.png,godet-vide
883,2019-04-12-09-00-35-218519-CAM2_pet-clair_grp887.png,pet-clair
884,2019-04-12-09-01-04-749256-CAM2_godet-vide_grp888.png,godet-vide
885,2019-04-12-09-01-43-782634-CAM2_pet-clair_grp889.png,pet-clair
886,2019-04-12-09-02-00-107475-CAM2_godet-vide_grp890.png,godet-vide
887,2019-04-12-09-22-02-146699-CAM2_pe-hd-opaque_grp891.png,pe-hd-opaque
888,2019-04-12-09-22-20-020807-CAM2_pe-hd-opaque_grp892.png,pe-hd-opaque
889,2019-04-12-09-22-41-734572-CAM2_pet-clair_grp893.png,pet-clair
890,2019-04-12-09-23-09-385469-CAM2_pet-fonce_grp894.png,pet-fonce
891,2019-04-12-09-23-26-957286-CAM2_pe-hd-opaque_grp895.png,pe-hd-opaque
892,2019-04-12-09-24-17-383505-CAM2_pet-fonce_grp896.png,pet-fonce
893,2019-04-12-09-24-52-728164-CAM2_pet-opaque_grp897.png,pet-opaque
894,2019-04-12-09-25-15-696695-CAM2_pet-clair_grp898.png,pet-clair
895,2019-04-12-09-25-39-498749-CAM2_pet-clair_grp899.png,pet-clair
896,2019-04-12-09-25-59-958455-CAM2_pp_grp900.png,pp
897,2019-04-12-09-27-04-105335-CAM2_pet-fonce_grp901.png,pet-fonce
898,2019-04-12-09-27-45-871768-CAM2_pet-fonce_grp902.png,pet-fonce
899,2019-04-12-09-28-04-767085-CAM2_pet-fonce_grp903.png,pet-fonce
900,2019-04-12-09-28-28-276228-CAM2_pet-clair_grp904.png,pet-clair
901,2019-04-12-09-28-48-168984-CAM2_pet-clair_grp905.png,pet-clair
902,2019-04-12-09-29-03-990200-CAM2_godet-vide_grp906.png,godet-vide
903,2019-04-12-09-30-06-333076-CAM2_pet-clair_grp907.png,pet-clair
904,2019-04-12-09-30-27-359543-CAM2_godet-vide_grp908.png,godet-vide
905,2019-04-12-09-46-06-921380-CAM2_pet-clair_grp909.png,pet-clair
906,2019-04-12-09-46-20-330413-CAM2_godet-vide_grp910.png,godet-vide
907,2019-04-12-09-49-17-279028-CAM2_godet-vide_grp911.png,godet-vide
908,2019-04-12-09-49-59-116220-CAM2_godet-vide_grp912.png,godet-vide
909,2019-04-12-09-50-15-819977-CAM2_godet-vide_grp913.png,godet-vide
910,2019-04-12-11-45-32-117511-CAM2_pet-clair_grp914.png,pet-clair
911,2019-04-12-11-45-51-063452-CAM2_pet-fonce_grp915.png,pet-fonce
912,2019-04-12-11-46-26-911545-CAM2_pet-clair_grp916.png,pet-clair
913,2019-04-12-11-46-58-232327-CAM2_pet-clair_grp917.png,pet-clair
914,2019-04-12-11-47-15-787532-CAM2_pet-clair_grp918.png,pet-clair
915,2019-04-12-11-47-37-854895-CAM2_pp_grp919.png,pp
916,2019-04-12-11-47-55-362660-CAM2_pet-fonce_grp920.png,pet-fonce
917,2019-04-12-11-48-27-535393-CAM2_pet-fonce_grp921.png,pet-fonce
918,2019-04-12-11-48-51-656002-CAM2_pe-hd-opaque_grp922.png,pe-hd-opaque
919,2019-04-12-11-49-13-206545-CAM2_pet-opaque_grp923.png,pet-opaque
920,2019-04-12-11-49-45-125299-CAM2_godet-vide_grp924.png,godet-vide
921,2019-04-12-11-50-01-076893-CAM2_godet-vide_grp925.png,godet-vide
922,2019-04-12-12-10-21-519066-CAM2_pet-fonce_grp926.png,pet-fonce
923,2019-04-12-12-10-40-383641-CAM2_pet-clair_grp927.png,pet-clair
924,2019-04-12-12-11-29-273158-CAM2_pet-fonce_grp928.png,pet-fonce
925,2019-04-12-12-12-02-771821-CAM2_pe-hd-opaque_grp929.png,pe-hd-opaque
926,2019-04-12-12-12-27-407022-CAM2_pet-clair_grp930.png,pet-clair
927,2019-04-12-12-13-17-320480-CAM2_pet-fonce_grp931.png,pet-fonce
928,2019-04-12-12-13-35-405264-CAM2_pet-clair_grp932.png,pet-clair
929,2019-04-12-12-13-54-657950-CAM2_pet-fonce_grp933.png,pet-fonce
930,2019-04-12-12-14-12-046764-CAM2_pet-clair_grp934.png,pet-clair
931,2019-04-12-12-14-31-111455-CAM2_godet-vide_grp935.png,godet-vide
932,2019-04-12-12-16-07-319080-CAM2_pe-hd-opaque_grp936.png,pe-hd-opaque
933,2019-04-12-12-16-23-086127-CAM2_godet-vide_grp937.png,godet-vide
934,2019-04-12-12-40-56-754097-CAM2_pe-hd-opaque_grp938.png,pe-hd-opaque
935,2019-04-12-12-41-12-673752-CAM2_godet-vide_grp939.png,godet-vide
936,2019-04-12-13-04-24-441459-CAM2_pe-hd-opaque_grp940.png,pe-hd-opaque
937,2019-04-12-13-04-40-249770-CAM2_godet-vide_grp941.png,godet-vide
938,2019-04-12-14-57-06-052784-CAM2_pet-clair_grp942.png,pet-clair
939,2019-04-12-14-57-28-496801-CAM2_pe-hd-opaque_grp943.png,pe-hd-opaque
940,2019-04-12-14-57-58-346501-CAM2_pet-clair_grp944.png,pet-clair
941,2019-04-12-14-58-13-647536-CAM2_godet-vide_grp945.png,godet-vide
942,2019-04-12-15-08-27-089834-CAM2_godet-vide_grp946.png,godet-vide
943,2019-04-12-15-11-36-641180-CAM2_pet-clair_grp947.png,pet-clair
944,2019-04-12-15-11-56-003351-CAM2_godet-vide_grp948.png,godet-vide
945,2019-04-12-15-14-08-273163-CAM2_pe-hd-opaque_grp949.png,pe-hd-opaque
946,2019-04-12-15-14-32-043878-CAM2_pe-hd-opaque_grp950.png,pe-hd-opaque
947,2019-04-12-15-14-50-492477-CAM2_pe-hd-opaque_grp951.png,pe-hd-opaque
948,2019-04-12-15-15-04-875377-CAM2_godet-vide_grp952.png,godet-vide
949,2019-04-12-15-16-28-544534-CAM2_pet-fonce_grp953.png,pet-fonce
950,2019-04-12-15-16-52-111762-CAM2_pet-fonce_grp954.png,pet-fonce
951,2019-04-12-15-17-06-546434-CAM2_godet-vide_grp955.png,godet-vide
952,2019-04-12-15-34-52-210738-CAM2_godet-vide_grp956.png,godet-vide
953,2019-04-12-15-35-35-363250-CAM2_godet-vide_grp957.png,godet-vide
954,2019-04-12-15-36-36-976330-CAM2_godet-vide_grp958.png,godet-vide
955,2019-04-12-15-40-27-757132-CAM2_godet-vide_grp959.png,godet-vide
956,2019-04-12-15-40-59-967168-CAM2_godet-vide_grp960.png,godet-vide
957,2019-04-12-15-41-46-547452-CAM2_pe-hd-opaque_grp961.png,pe-hd-opaque
958,2019-04-12-15-42-28-991303-CAM2_pet-clair_grp962.png,pet-clair
959,2019-04-12-15-43-05-796624-CAM2_pet-clair_grp963.png,pet-clair
960,2019-04-12-15-43-57-010958-CAM2_godet-vide_grp964.png,godet-vide
961,2019-04-12-15-44-14-998626-CAM2_godet-vide_grp965.png,godet-vide
962,2019-04-12-15-48-32-717068-CAM2_pet-clair_grp966.png,pet-clair
963,2019-04-12-15-49-26-829371-CAM2_pe-hd-opaque_grp967.png,pe-hd-opaque
964,2019-04-12-15-49-51-858626-CAM2_pet-clair_grp968.png,pet-clair
965,2019-04-12-15-50-17-417842-CAM2_godet-vide_grp969.png,godet-vide
966,2019-04-12-16-22-16-409091-CAM2_godet-vide_grp970.png,godet-vide
967,2019-04-12-17-20-16-000973-CAM2_pet-clair_grp971.png,pet-clair
968,2019-04-12-17-20-25-750005-CAM2_godet-vide_grp972.png,godet-vide
969,2019-04-12-18-01-21-165299-CAM2_godet-vide_grp973.png,godet-vide
970,2019-04-12-18-02-43-526406-CAM2_godet-vide_grp974.png,godet-vide
971,2019-04-12-18-06-58-774620-CAM2_godet-vide_grp975.png,godet-vide
972,2019-04-12-18-07-22-043614-CAM2_pet-clair_grp976.png,pet-clair
973,2019-04-12-18-07-30-397569-CAM2_godet-vide_grp977.png,godet-vide
974,2019-04-12-18-07-36-999755-CAM2_pe-hd-opaque_grp978.png,pe-hd-opaque
975,2019-04-12-18-07-52-316124-CAM2_pe-hd-opaque_grp979.png,pe-hd-opaque
976,2019-04-12-18-08-08-616181-CAM2_pet-clair_grp980.png,pet-clair
977,2019-04-12-18-08-40-720994-CAM2_pe-hd-opaque_grp981.png,pe-hd-opaque
978,2019-04-12-18-15-59-622065-CAM2_pet-clair_grp982.png,pet-clair
979,2019-04-12-18-17-05-873928-CAM2_pet-clair_grp983.png,pet-clair
980,2019-04-12-18-23-14-143072-CAM2_pe-hd-opaque_grp984.png,pe-hd-opaque
981,2019-04-12-18-23-38-580755-CAM2_pet-clair_grp985.png,pet-clair
982,2019-04-12-18-23-54-384837-CAM2_pe-hd-opaque_grp986.png,pe-hd-opaque
983,2019-04-12-18-24-12-208008-CAM2_pet-clair_grp987.png,pet-clair
984,2019-04-12-18-24-31-136774-CAM2_pe-hd-opaque_grp988.png,pe-hd-opaque
985,2019-04-12-18-24-49-525530-CAM2_pet-clair_grp989.png,pet-clair
986,2019-04-12-18-25-07-900063-CAM2_pe-hd-opaque_grp990.png,pe-hd-opaque
987,2019-04-12-18-25-27-685994-CAM2_pe-hd-opaque_grp991.png,pe-hd-opaque
