,cam1,cam2,label
364,2019-04-05-11-51-53-266993-CAM1_godet-vide_grp365.png,2019-04-05-11-51-52-549797-CAM2_godet-vide_grp365.png,godet-vide
365,2019-04-05-11-51-58-243248-CAM1_pp_grp366.png,2019-04-05-11-51-57-492929-CAM2_pp_grp366.png,pp
366,2019-04-05-11-52-03-536465-CAM1_pp_grp367.png,2019-04-05-11-52-02-744194-CAM2_pp_grp367.png,pp
367,2019-04-05-11-52-11-115124-CAM1_pp_grp368.png,2019-04-05-11-52-10-368274-CAM2_pp_grp368.png,pp
368,2019-04-05-11-52-18-101482-CAM1_pp_grp369.png,2019-04-05-11-52-17-351588-CAM2_pp_grp369.png,pp
369,2019-04-05-11-52-24-755719-CAM1_pp_grp370.png,2019-04-05-11-52-24-064594-CAM2_pp_grp370.png,pp
370,2019-04-05-11-52-29-701705-CAM1_godet-vide_grp371.png,2019-04-05-11-52-28-970448-CAM2_godet-vide_grp371.png,godet-vide
371,2019-04-05-11-52-39-162586-CAM1_plusieurs-objets_grp372.png,2019-04-05-11-52-38-395686-CAM2_plusieurs-objets_grp372.png,plusieurs-objets
372,2019-04-05-11-52-46-513177-CAM1_plusieurs-objets_grp373.png,2019-04-05-11-52-45-731421-CAM2_plusieurs-objets_grp373.png,plusieurs-objets
373,2019-04-05-11-52-51-402998-CAM1_plusieurs-objets_grp374.png,2019-04-05-11-52-50-712267-CAM2_plusieurs-objets_grp374.png,plusieurs-objets
374,2019-04-05-11-52-58-211947-CAM1_not-labeled_grp375.png,2019-04-05-11-52-57-526126-CAM2_not-labeled_grp375.png,not-labeled
375,2019-04-05-11-53-04-731845-CAM1_pp_grp376.png,2019-04-05-11-53-04-076090-CAM2_pp_grp376.png,pp
376,2019-04-05-11-53-10-577079-CAM1_pp_grp377.png,2019-04-05-11-53-09-875253-CAM2_pp_grp377.png,pp
377,2019-04-05-11-53-47-422133-CAM1_pet-clair_grp378.png,2019-04-05-11-53-46-717539-CAM2_pet-clair_grp378.png,pet-clair
378,2019-04-05-11-53-55-821101-CAM1_pet-clair_grp379.png,2019-04-05-11-53-55-095412-CAM2_pet-clair_grp379.png,pet-clair
379,2019-04-05-11-54-05-562822-CAM1_pet-clair_grp380.png,2019-04-05-11-54-04-847517-CAM2_pet-clair_grp380.png,pet-clair
380,2019-04-05-11-54-20-959919-CAM1_pet-clair_grp381.png,2019-04-05-11-54-20-273924-CAM2_pet-clair_grp381.png,pet-clair
381,2019-04-05-11-54-29-509887-CAM1_pet-clair_grp382.png,2019-04-05-11-54-28-832111-CAM2_pet-clair_grp382.png,pet-clair
382,2019-04-05-11-54-44-096639-CAM1_pet-fonce_grp383.png,2019-04-05-11-54-43-326925-CAM2_pet-fonce_grp383.png,pet-fonce
383,2019-04-05-11-54-49-187589-CAM1_pet-fonce_grp384.png,2019-04-05-11-54-48-258581-CAM2_pet-fonce_grp384.png,pet-fonce
384,2019-04-05-11-55-11-106583-CAM1_pet-fonce_grp385.png,2019-04-05-11-55-10-424670-CAM2_pet-fonce_grp385.png,pet-fonce
385,2019-04-05-11-55-22-415253-CAM1_pet-fonce_grp386.png,2019-04-05-11-55-21-694126-CAM2_pet-fonce_grp386.png,pet-fonce
386,2019-04-05-11-55-27-842827-CAM1_pet-fonce_grp387.png,2019-04-05-11-55-27-171741-CAM2_pet-fonce_grp387.png,pet-fonce
387,2019-04-05-11-55-33-238515-CAM1_not-labeled_grp388.png,2019-04-05-11-55-32-562850-CAM2_not-labeled_grp388.png,not-labeled
388,2019-04-05-11-55-40-175724-CAM1_pet-fonce_grp389.png,2019-04-05-11-55-39-497373-CAM2_pet-fonce_grp389.png,pet-fonce
389,2019-04-05-11-55-45-744651-CAM1_pe-hd-opaque_grp390.png,2019-04-05-11-55-44-898411-CAM2_pe-hd-opaque_grp390.png,pe-hd-opaque
390,2019-04-05-11-55-51-166821-CAM1_pe-hd-opaque_grp391.png,2019-04-05-11-55-50-493499-CAM2_pe-hd-opaque_grp391.png,pe-hd-opaque
391,2019-04-05-11-56-00-130733-CAM1_pet-fonce_grp392.png,2019-04-05-11-55-59-452335-CAM2_pet-fonce_grp392.png,pet-fonce
392,2019-04-05-11-56-05-060107-CAM1_pet-fonce_grp393.png,2019-04-05-11-56-04-270000-CAM2_pet-fonce_grp393.png,pet-fonce
393,2019-04-05-11-56-46-716024-CAM1_pet-fonce_grp394.png,2019-04-05-11-56-45-905143-CAM2_pet-fonce_grp394.png,pet-fonce
394,2019-04-05-11-56-53-510556-CAM1_pet-fonce_grp395.png,2019-04-05-11-56-52-794642-CAM2_pet-fonce_grp395.png,pet-fonce
395,2019-04-05-11-56-59-962715-CAM1_pet-fonce_grp396.png,2019-04-05-11-56-59-245385-CAM2_pet-fonce_grp396.png,pet-fonce
396,2019-04-05-11-57-37-610570-CAM1_pe-hd-opaque_grp397.png,2019-04-05-11-57-36-946010-CAM2_pe-hd-opaque_grp397.png,pe-hd-opaque
397,2019-04-05-11-57-43-019772-CAM1_pe-hd-opaque_grp398.png,2019-04-05-11-57-42-352982-CAM2_pe-hd-opaque_grp398.png,pe-hd-opaque
398,2019-04-05-11-57-51-168604-CAM1_pe-hd-opaque_grp399.png,2019-04-05-11-57-50-469026-CAM2_pe-hd-opaque_grp399.png,pe-hd-opaque
399,2019-04-05-11-57-56-254872-CAM1_pe-hd-opaque_grp400.png,2019-04-05-11-57-55-556277-CAM2_pe-hd-opaque_grp400.png,pe-hd-opaque
400,2019-04-05-11-58-06-324221-CAM1_godet-vide_grp401.png,2019-04-05-11-58-05-635978-CAM2_godet-vide_grp401.png,godet-vide
401,2019-04-05-11-58-21-035918-CAM1_pe-hd-opaque_grp402.png,2019-04-05-11-58-20-369426-CAM2_pe-hd-opaque_grp402.png,pe-hd-opaque
402,2019-04-05-11-58-26-291726-CAM1_pe-hd-opaque_grp403.png,2019-04-05-11-58-25-611290-CAM2_pe-hd-opaque_grp403.png,pe-hd-opaque
403,2019-04-05-11-58-32-675644-CAM1_pe-hd-opaque_grp404.png,2019-04-05-11-58-32-001406-CAM2_pe-hd-opaque_grp404.png,pe-hd-opaque
404,2019-04-05-11-58-38-387917-CAM1_pe-hd-opaque_grp405.png,2019-04-05-11-58-37-637995-CAM2_pe-hd-opaque_grp405.png,pe-hd-opaque
405,2019-04-05-11-58-47-487345-CAM1_pe-hd-opaque_grp406.png,2019-04-05-11-58-46-792980-CAM2_pe-hd-opaque_grp406.png,pe-hd-opaque
406,2019-04-05-11-58-52-782496-CAM1_pe-hd-opaque_grp407.png,2019-04-05-11-58-52-069654-CAM2_pe-hd-opaque_grp407.png,pe-hd-opaque
407,2019-04-05-11-58-59-035012-CAM1_godet-vide_grp408.png,2019-04-05-11-58-58-348606-CAM2_godet-vide_grp408.png,godet-vide
408,2019-04-05-11-59-15-581135-CAM1_pp_grp409.png,2019-04-05-11-59-14-903047-CAM2_pp_grp409.png,pp
409,2019-04-05-11-59-21-461354-CAM1_pp_grp410.png,2019-04-05-11-59-20-733429-CAM2_pp_grp410.png,pp
410,2019-04-05-11-59-28-767786-CAM1_pp_grp411.png,2019-04-05-11-59-28-138235-CAM2_pp_grp411.png,pp
411,2019-04-05-11-59-33-631239-CAM1_pp_grp412.png,2019-04-05-11-59-32-953301-CAM2_pp_grp412.png,pp
412,2019-04-05-11-59-38-820578-CAM1_godet-vide_grp413.png,2019-04-05-11-59-38-173203-CAM2_godet-vide_grp413.png,godet-vide
413,2019-04-05-11-59-56-041928-CAM1_pe-hd-opaque_grp414.png,2019-04-05-11-59-55-322650-CAM2_pe-hd-opaque_grp414.png,pe-hd-opaque
414,2019-04-05-12-00-00-927848-CAM1_pe-hd-opaque_grp415.png,2019-04-05-12-00-00-242354-CAM2_pe-hd-opaque_grp415.png,pe-hd-opaque
415,2019-04-05-12-00-08-292108-CAM1_pe-hd-opaque_grp416.png,2019-04-05-12-00-07-617883-CAM2_pe-hd-opaque_grp416.png,pe-hd-opaque
416,2019-04-05-12-00-13-752247-CAM1_pe-hd-opaque_grp417.png,2019-04-05-12-00-13-073477-CAM2_pe-hd-opaque_grp417.png,pe-hd-opaque
417,2019-04-05-12-00-19-997166-CAM1_pe-hd-opaque_grp418.png,2019-04-05-12-00-19-290186-CAM2_pe-hd-opaque_grp418.png,pe-hd-opaque
418,2019-04-05-12-00-25-766267-CAM1_pe-hd-opaque_grp419.png,2019-04-05-12-00-25-040477-CAM2_pe-hd-opaque_grp419.png,pe-hd-opaque
419,2019-04-05-12-00-33-570407-CAM1_pe-hd-opaque_grp420.png,2019-04-05-12-00-32-889635-CAM2_pe-hd-opaque_grp420.png,pe-hd-opaque
420,2019-04-05-12-00-40-061345-CAM1_pe-hd-opaque_grp421.png,2019-04-05-12-00-39-328224-CAM2_pe-hd-opaque_grp421.png,pe-hd-opaque
421,2019-04-05-12-00-47-475435-CAM1_pe-hd-opaque_grp422.png,2019-04-05-12-00-46-780579-CAM2_pe-hd-opaque_grp422.png,pe-hd-opaque
422,2019-04-05-12-00-52-487357-CAM1_pe-hd-opaque_grp423.png,2019-04-05-12-00-51-672082-CAM2_pe-hd-opaque_grp423.png,pe-hd-opaque
423,2019-04-05-12-00-59-391718-CAM1_pe-hd-opaque_grp424.png,2019-04-05-12-00-58-635852-CAM2_pe-hd-opaque_grp424.png,pe-hd-opaque
424,2019-04-05-12-01-18-278208-CAM1_pp_grp425.png,2019-04-05-12-01-17-578337-CAM2_pp_grp425.png,pp
425,2019-04-05-12-01-25-332969-CAM1_pp_grp426.png,2019-04-05-12-01-24-585437-CAM2_pp_grp426.png,pp
426,2019-04-05-12-01-31-567144-CAM1_pp_grp427.png,2019-04-05-12-01-30-889786-CAM2_pp_grp427.png,pp
427,2019-04-05-12-01-44-627500-CAM1_pp_grp428.png,2019-04-05-12-01-43-977774-CAM2_pp_grp428.png,pp
428,2019-04-05-12-01-53-440080-CAM1_pp_grp429.png,2019-04-05-12-01-52-681536-CAM2_pp_grp429.png,pp
429,2019-04-05-12-01-58-939059-CAM1_pp_grp430.png,2019-04-05-12-01-58-225346-CAM2_pp_grp430.png,pp
430,2019-04-05-12-02-05-546813-CAM1_godet-vide_grp431.png,2019-04-05-12-02-04-784872-CAM2_godet-vide_grp431.png,godet-vide
431,2019-04-05-12-02-19-686234-CAM1_pet-barquette-clair_grp432.png,2019-04-05-12-02-18-991789-CAM2_pet-barquette-clair_grp432.png,pet-barquette-clair
432,2019-04-05-12-02-31-188514-CAM1_pet-barquette-clair_grp433.png,2019-04-05-12-02-30-435065-CAM2_pet-barquette-clair_grp433.png,pet-barquette-clair
433,2019-04-05-12-02-49-545624-CAM1_pet-barquette-clair_grp434.png,2019-04-05-12-02-48-779330-CAM2_pet-barquette-clair_grp434.png,pet-barquette-clair
434,2019-04-05-12-02-55-064456-CAM1_pet-barquette-clair_grp435.png,2019-04-05-12-02-54-336259-CAM2_pet-barquette-clair_grp435.png,pet-barquette-clair
435,2019-04-05-12-03-00-548717-CAM1_pet-barquette-clair_grp436.png,2019-04-05-12-02-59-834597-CAM2_pet-barquette-clair_grp436.png,pet-barquette-clair
436,2019-04-05-12-03-07-729607-CAM1_godet-vide_grp437.png,2019-04-05-12-03-07-046741-CAM2_godet-vide_grp437.png,godet-vide
437,2019-04-05-12-03-12-982260-CAM1_pe-hd-opaque_grp438.png,2019-04-05-12-03-12-301987-CAM2_pe-hd-opaque_grp438.png,pe-hd-opaque
438,2019-04-05-12-03-21-745048-CAM1_pe-hd-opaque_grp439.png,2019-04-05-12-03-21-062591-CAM2_pe-hd-opaque_grp439.png,pe-hd-opaque
439,2019-04-05-12-03-30-326386-CAM1_pe-hd-opaque_grp440.png,2019-04-05-12-03-29-607913-CAM2_pe-hd-opaque_grp440.png,pe-hd-opaque
440,2019-04-05-12-03-46-446754-CAM1_pe-hd-opaque_grp441.png,2019-04-05-12-03-45-767009-CAM2_pe-hd-opaque_grp441.png,pe-hd-opaque
441,2019-04-05-12-03-51-941538-CAM1_pe-hd-opaque_grp442.png,2019-04-05-12-03-51-219625-CAM2_pe-hd-opaque_grp442.png,pe-hd-opaque
442,2019-04-05-12-04-01-900372-CAM1_pp_grp443.png,2019-04-05-12-04-01-184809-CAM2_pp_grp443.png,pp
443,2019-04-05-12-04-24-595217-CAM1_pp_grp444.png,2019-04-05-12-04-23-752203-CAM2_pp_grp444.png,pp
444,2019-04-05-12-04-40-277407-CAM1_pp_grp445.png,2019-04-05-12-04-39-553222-CAM2_pp_grp445.png,pp
445,2019-04-05-12-04-46-975569-CAM1_pp_grp446.png,2019-04-05-12-04-46-233875-CAM2_pp_grp446.png,pp
446,2019-04-05-12-04-53-824181-CAM1_pp_grp447.png,2019-04-05-12-04-53-127988-CAM2_pp_grp447.png,pp
447,2019-04-05-12-05-01-627357-CAM1_pp_grp448.png,2019-04-05-12-05-00-932753-CAM2_pp_grp448.png,pp
448,2019-04-05-12-05-15-201507-CAM1_peld_grp449.png,2019-04-05-12-05-14-523544-CAM2_peld_grp449.png,peld
449,2019-04-05-12-05-20-657157-CAM1_peld_grp450.png,2019-04-05-12-05-19-975734-CAM2_peld_grp450.png,peld
450,2019-04-05-12-05-25-551577-CAM1_peld_grp451.png,2019-04-05-12-05-24-874000-CAM2_peld_grp451.png,peld
451,2019-04-05-12-05-31-938159-CAM1_peld_grp452.png,2019-04-05-12-05-31-293802-CAM2_peld_grp452.png,peld
452,2019-04-05-12-05-38-380956-CAM1_peld_grp453.png,2019-04-05-12-05-37-681207-CAM2_peld_grp453.png,peld
453,2019-04-05-12-05-44-033497-CAM1_godet-vide_grp454.png,2019-04-05-12-05-43-343708-CAM2_godet-vide_grp454.png,godet-vide
454,2019-04-05-12-05-53-769870-CAM1_pet-clair_grp455.png,2019-04-05-12-05-53-044654-CAM2_pet-clair_grp455.png,pet-clair
455,2019-04-05-12-06-02-490963-CAM1_pet-opaque_grp456.png,2019-04-05-12-06-01-825531-CAM2_pet-opaque_grp456.png,pet-opaque
456,2019-04-05-12-06-07-162278-CAM1_pet-opaque_grp457.png,2019-04-05-12-06-06-482713-CAM2_pet-opaque_grp457.png,pet-opaque
457,2019-04-05-12-06-20-938120-CAM1_pet-opaque_grp458.png,2019-04-05-12-06-20-271509-CAM2_pet-opaque_grp458.png,pet-opaque
458,2019-04-05-12-06-38-800522-CAM1_pet-opaque_grp459.png,2019-04-05-12-06-38-107636-CAM2_pet-opaque_grp459.png,pet-opaque
459,2019-04-05-12-06-44-857715-CAM1_pet-opaque_grp460.png,2019-04-05-12-06-44-149243-CAM2_pet-opaque_grp460.png,pet-opaque
460,2019-04-05-12-06-56-376497-CAM1_pet-opaque_grp461.png,2019-04-05-12-06-55-645195-CAM2_pet-opaque_grp461.png,pet-opaque
461,2019-04-05-12-07-27-106825-CAM1_pet-opaque_grp462.png,2019-04-05-12-07-26-367588-CAM2_pet-opaque_grp462.png,pet-opaque
462,2019-04-05-12-08-02-673256-CAM1_pet-fonce_grp463.png,2019-04-05-12-08-01-948777-CAM2_pet-fonce_grp463.png,pet-fonce
463,2019-04-05-12-08-11-276038-CAM1_pet-fonce_grp464.png,2019-04-05-12-08-10-539032-CAM2_pet-fonce_grp464.png,pet-fonce
464,2019-04-05-12-08-16-179440-CAM1_pet-fonce_grp465.png,2019-04-05-12-08-15-477507-CAM2_pet-fonce_grp465.png,pet-fonce
465,2019-04-05-12-08-22-659180-CAM1_pet-fonce_grp466.png,2019-04-05-12-08-21-920639-CAM2_pet-fonce_grp466.png,pet-fonce
466,2019-04-05-12-08-29-942627-CAM1_pet-fonce_grp467.png,2019-04-05-12-08-29-198192-CAM2_pet-fonce_grp467.png,pet-fonce
467,2019-04-05-12-08-39-047853-CAM1_pe-hd-opaque_grp468.png,2019-04-05-12-08-38-372861-CAM2_pe-hd-opaque_grp468.png,pe-hd-opaque
468,2019-04-05-12-08-45-782294-CAM1_pe-hd-opaque_grp469.png,2019-04-05-12-08-45-127451-CAM2_pe-hd-opaque_grp469.png,pe-hd-opaque
469,2019-04-05-12-08-56-909511-CAM1_pe-hd-opaque_grp470.png,2019-04-05-12-08-56-189804-CAM2_pe-hd-opaque_grp470.png,pe-hd-opaque
470,2019-04-05-12-09-05-140915-CAM1_pe-hd-opaque_grp471.png,2019-04-05-12-09-04-410183-CAM2_pe-hd-opaque_grp471.png,pe-hd-opaque
471,2019-04-05-12-09-10-423129-CAM1_pe-hd-opaque_grp472.png,2019-04-05-12-09-09-745884-CAM2_pe-hd-opaque_grp472.png,pe-hd-opaque
472,2019-04-05-12-09-16-655848-CAM1_pe-hd-opaque_grp473.png,2019-04-05-12-09-15-986982-CAM2_pe-hd-opaque_grp473.png,pe-hd-opaque
473,2019-04-05-12-09-27-000764-CAM1_pe-hd-opaque_grp474.png,2019-04-05-12-09-26-268818-CAM2_pe-hd-opaque_grp474.png,pe-hd-opaque
474,2019-04-05-12-09-34-285539-CAM1_pe-hd-opaque_grp475.png,2019-04-05-12-09-33-604892-CAM2_pe-hd-opaque_grp475.png,pe-hd-opaque
475,2019-04-05-12-09-42-497305-CAM1_pe-hd-opaque_grp476.png,2019-04-05-12-09-41-776915-CAM2_pe-hd-opaque_grp476.png,pe-hd-opaque
476,2019-04-05-12-09-57-326485-CAM1_pp_grp477.png,2019-04-05-12-09-56-587283-CAM2_pp_grp477.png,pp
477,2019-04-05-12-10-03-578613-CAM1_pp_grp478.png,2019-04-05-12-10-02-890454-CAM2_pp_grp478.png,pp
478,2019-04-05-12-10-09-466390-CAM1_pet-clair_grp479.png,2019-04-05-12-10-08-785801-CAM2_pet-clair_grp479.png,pet-clair
479,2019-04-05-12-10-15-961458-CAM1_pet-clair_grp480.png,2019-04-05-12-10-15-245823-CAM2_pet-clair_grp480.png,pet-clair
480,2019-04-05-12-10-22-307710-CAM1_pet-clair_grp481.png,2019-04-05-12-10-21-557094-CAM2_pet-clair_grp481.png,pet-clair
481,2019-04-05-12-10-29-128439-CAM1_pet-clair_grp482.png,2019-04-05-12-10-28-434571-CAM2_pet-clair_grp482.png,pet-clair
482,2019-04-05-12-10-38-832076-CAM1_pet-clair_grp483.png,2019-04-05-12-10-38-149362-CAM2_pet-clair_grp483.png,pet-clair
483,2019-04-05-12-10-46-108150-CAM1_pet-clair_grp484.png,2019-04-05-12-10-45-355981-CAM2_pet-clair_grp484.png,pet-clair
484,2019-04-05-12-10-56-777448-CAM1_pet-clair_grp485.png,2019-04-05-12-10-56-114427-CAM2_pet-clair_grp485.png,pet-clair
485,2019-04-05-12-11-04-563345-CAM1_pet-clair_grp486.png,2019-04-05-12-11-03-835923-CAM2_pet-clair_grp486.png,pet-clair
486,2019-04-05-12-11-17-078099-CAM1_pet-fonce_grp487.png,2019-04-05-12-11-16-335156-CAM2_pet-fonce_grp487.png,pet-fonce
487,2019-04-05-12-11-30-295475-CAM1_pet-fonce_grp488.png,2019-04-05-12-11-29-592085-CAM2_pet-fonce_grp488.png,pet-fonce
488,2019-04-05-12-11-43-896055-CAM1_pet-fonce_grp489.png,2019-04-05-12-11-43-213018-CAM2_pet-fonce_grp489.png,pet-fonce
489,2019-04-05-12-11-49-389899-CAM1_pet-fonce_grp490.png,2019-04-05-12-11-48-660553-CAM2_pet-fonce_grp490.png,pet-fonce
490,2019-04-05-12-11-55-435723-CAM1_not-labeled_grp491.png,2019-04-05-12-11-54-734808-CAM2_not-labeled_grp491.png,not-labeled
491,2019-04-05-12-12-11-338317-CAM1_not-labeled_grp492.png,2019-04-05-12-12-10-650599-CAM2_not-labeled_grp492.png,not-labeled
492,2019-04-05-12-12-25-896139-CAM1_pe-hd-opaque_grp493.png,2019-04-05-12-12-25-203857-CAM2_pe-hd-opaque_grp493.png,pe-hd-opaque
493,2019-04-05-12-12-31-349411-CAM1_pe-hd-opaque_grp494.png,2019-04-05-12-12-30-669729-CAM2_pe-hd-opaque_grp494.png,pe-hd-opaque
494,2019-04-05-12-12-38-165382-CAM1_pe-hd-opaque_grp495.png,2019-04-05-12-12-37-460613-CAM2_pe-hd-opaque_grp495.png,pe-hd-opaque
495,2019-04-05-12-12-45-058303-CAM1_pe-hd-opaque_grp496.png,2019-04-05-12-12-44-305099-CAM2_pe-hd-opaque_grp496.png,pe-hd-opaque
496,2019-04-05-12-12-51-681704-CAM1_pe-hd-opaque_grp497.png,2019-04-05-12-12-50-995907-CAM2_pe-hd-opaque_grp497.png,pe-hd-opaque
497,2019-04-05-12-13-02-275683-CAM1_pp_grp498.png,2019-04-05-12-13-01-528479-CAM2_pp_grp498.png,pp
498,2019-04-05-12-13-08-766468-CAM1_pp_grp499.png,2019-04-05-12-13-08-024837-CAM2_pp_grp499.png,pp
499,2019-04-05-12-13-24-326317-CAM1_pet-fonce_grp500.png,2019-04-05-12-13-23-648255-CAM2_pet-fonce_grp500.png,pet-fonce
500,2019-04-05-12-13-35-520042-CAM1_pet-fonce_grp501.png,2019-04-05-12-13-34-854340-CAM2_pet-fonce_grp501.png,pet-fonce
501,2019-04-05-12-13-53-191763-CAM1_pe-hd-opaque_grp502.png,2019-04-05-12-13-52-504457-CAM2_pe-hd-opaque_grp502.png,pe-hd-opaque
502,2019-04-05-12-13-58-780727-CAM1_godet-vide_grp503.png,2019-04-05-12-13-57-967410-CAM2_godet-vide_grp503.png,godet-vide
503,2019-04-05-12-14-05-526032-CAM1_pet-clair_grp504.png,2019-04-05-12-14-04-802137-CAM2_pet-clair_grp504.png,pet-clair
504,2019-04-05-12-14-10-865890-CAM1_pet-clair_grp505.png,2019-04-05-12-14-10-112628-CAM2_pet-clair_grp505.png,pet-clair
505,2019-04-05-12-14-15-792339-CAM1_pet-clair_grp506.png,2019-04-05-12-14-15-092806-CAM2_pet-clair_grp506.png,pet-clair
506,2019-04-05-12-14-22-283180-CAM1_pet-clair_grp507.png,2019-04-05-12-14-21-542322-CAM2_pet-clair_grp507.png,pet-clair
507,2019-04-05-12-14-30-363364-CAM1_pet-clair_grp508.png,2019-04-05-12-14-29-600837-CAM2_pet-clair_grp508.png,pet-clair
508,2019-04-05-12-14-36-294798-CAM1_pet-clair_grp509.png,2019-04-05-12-14-35-568336-CAM2_pet-clair_grp509.png,pet-clair
509,2019-04-05-12-14-47-770683-CAM1_pe-hd-opaque_grp510.png,2019-04-05-12-14-47-069338-CAM2_pe-hd-opaque_grp510.png,pe-hd-opaque
510,2019-04-05-12-14-52-663510-CAM1_pe-hd-opaque_grp511.png,2019-04-05-12-14-51-979545-CAM2_pe-hd-opaque_grp511.png,pe-hd-opaque
511,2019-04-05-12-14-59-175234-CAM1_pe-hd-opaque_grp512.png,2019-04-05-12-14-58-436518-CAM2_pe-hd-opaque_grp512.png,pe-hd-opaque
512,2019-04-05-12-15-04-169954-CAM1_pe-hd-opaque_grp513.png,2019-04-05-12-15-03-398443-CAM2_pe-hd-opaque_grp513.png,pe-hd-opaque
513,2019-04-05-12-15-10-580142-CAM1_pe-hd-opaque_grp514.png,2019-04-05-12-15-09-848188-CAM2_pe-hd-opaque_grp514.png,pe-hd-opaque
514,2019-04-05-12-15-17-099413-CAM1_pe-hd-opaque_grp515.png,2019-04-05-12-15-16-353177-CAM2_pe-hd-opaque_grp515.png,pe-hd-opaque
515,2019-04-05-12-15-51-768349-CAM1_pet-clair_grp516.png,2019-04-05-12-15-51-026232-CAM2_pet-clair_grp516.png,pet-clair
516,2019-04-05-12-15-58-305408-CAM1_pet-clair_grp517.png,2019-04-05-12-15-57-510972-CAM2_pet-clair_grp517.png,pet-clair
517,2019-04-05-12-16-04-044497-CAM1_pet-clair_grp518.png,2019-04-05-12-16-03-347001-CAM2_pet-clair_grp518.png,pet-clair
518,2019-04-05-12-16-11-626805-CAM1_pet-clair_grp519.png,2019-04-05-12-16-10-958457-CAM2_pet-clair_grp519.png,pet-clair
519,2019-04-05-12-16-25-085403-CAM1_pet-barquette-clair_grp520.png,2019-04-05-12-16-24-333735-CAM2_pet-barquette-clair_grp520.png,pet-barquette-clair
520,2019-04-05-12-16-32-114467-CAM1_pet-barquette-clair_grp521.png,2019-04-05-12-16-31-423555-CAM2_pet-barquette-clair_grp521.png,pet-barquette-clair
521,2019-04-05-12-16-38-929083-CAM1_not-labeled_grp522.png,2019-04-05-12-16-38-242041-CAM2_not-labeled_grp522.png,not-labeled
522,2019-04-05-12-16-44-402661-CAM1_not-labeled_grp523.png,2019-04-05-12-16-43-698425-CAM2_not-labeled_grp523.png,not-labeled
523,2019-04-05-12-16-50-238020-CAM1_pp_grp524.png,2019-04-05-12-16-49-559984-CAM2_pp_grp524.png,pp
524,2019-04-05-12-16-57-124275-CAM1_pp_grp525.png,2019-04-05-12-16-56-371157-CAM2_pp_grp525.png,pp
525,2019-04-05-12-17-04-782524-CAM1_pp_grp526.png,2019-04-05-12-17-04-051957-CAM2_pp_grp526.png,pp
526,2019-04-05-12-17-26-091787-CAM1_not-labeled_grp527.png,2019-04-05-12-17-25-440299-CAM2_not-labeled_grp527.png,not-labeled
527,2019-04-05-12-17-32-215165-CAM1_pet-fonce_grp528.png,2019-04-05-12-17-31-463844-CAM2_pet-fonce_grp528.png,pet-fonce
528,2019-04-05-12-17-37-525871-CAM1_pet-fonce_grp529.png,2019-04-05-12-17-36-797632-CAM2_pet-fonce_grp529.png,pet-fonce
529,2019-04-05-12-17-43-795394-CAM1_not-labeled_grp530.png,2019-04-05-12-17-43-076483-CAM2_not-labeled_grp530.png,not-labeled
530,2019-04-05-12-17-51-049514-CAM1_pet-fonce_grp531.png,2019-04-05-12-17-50-332529-CAM2_pet-fonce_grp531.png,pet-fonce
531,2019-04-05-12-17-56-569016-CAM1_godet-vide_grp532.png,2019-04-05-12-17-55-792001-CAM2_godet-vide_grp532.png,godet-vide
532,2019-04-05-12-18-02-170245-CAM1_pe-hd-opaque_grp533.png,2019-04-05-12-18-01-411417-CAM2_pe-hd-opaque_grp533.png,pe-hd-opaque
533,2019-04-05-12-18-35-654536-CAM1_pe-hd-opaque_grp534.png,2019-04-05-12-18-34-972974-CAM2_pe-hd-opaque_grp534.png,pe-hd-opaque
534,2019-04-05-12-18-42-093274-CAM1_pp_grp535.png,2019-04-05-12-18-41-385094-CAM2_pp_grp535.png,pp
535,2019-04-05-12-18-49-149506-CAM1_pp_grp536.png,2019-04-05-12-18-48-428099-CAM2_pp_grp536.png,pp
536,2019-04-05-12-18-55-825788-CAM1_pp_grp537.png,2019-04-05-12-18-55-080064-CAM2_pp_grp537.png,pp
537,2019-04-05-12-19-02-712400-CAM1_pp_grp538.png,2019-04-05-12-19-01-977095-CAM2_pp_grp538.png,pp
538,2019-04-05-12-19-09-743737-CAM1_godet-vide_grp539.png,2019-04-05-12-19-09-063632-CAM2_godet-vide_grp539.png,godet-vide
539,2019-04-05-12-19-22-384317-CAM1_godet-vide_grp540.png,2019-04-05-12-19-21-673807-CAM2_godet-vide_grp540.png,godet-vide
540,2019-04-05-12-20-05-634164-CAM1_pet-barquette-clair_grp541.png,2019-04-05-12-20-04-933058-CAM2_pet-barquette-clair_grp541.png,pet-barquette-clair
541,2019-04-05-12-20-11-124396-CAM1_pet-barquette-clair_grp542.png,2019-04-05-12-20-10-443341-CAM2_pet-barquette-clair_grp542.png,pet-barquette-clair
542,2019-04-05-12-20-18-151134-CAM1_godet-vide_grp543.png,2019-04-05-12-20-17-468424-CAM2_godet-vide_grp543.png,godet-vide
543,2019-04-05-12-20-27-373425-CAM1_pet-clair_grp544.png,2019-04-05-12-20-26-690225-CAM2_pet-clair_grp544.png,pet-clair
544,2019-04-05-12-20-33-861571-CAM1_pet-clair_grp545.png,2019-04-05-12-20-33-160404-CAM2_pet-clair_grp545.png,pet-clair
545,2019-04-05-12-20-44-593139-CAM1_pet-fonce_grp546.png,2019-04-05-12-20-43-863906-CAM2_pet-fonce_grp546.png,pet-fonce
